file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,omega,dN,dS
OG0008602,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.69473,-3019.95198,26,1.73217,0.28003,0.3746,1.3376
OG0005926,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.0993,-4356.341971,26,2.86356,0.04863,0.0647,1.3314
OG0011786,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64824,-7585.913182,26,3.7508,0.15244,0.08,0.5248
OG0008638,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.80799,-3485.785206,26,2.87928,0.20444,0.1336,0.6536
OG0005207,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.69819,-2308.383609,26,2.67817,0.3529,0.1544,0.4375
OG0011461,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.80979,-6966.323387,26,3.39951,0.13889,0.0942,0.6785
OG0012015,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.95362,-6140.630648,26,3.46763,0.27057,0.1767,0.6531
OG0010271,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51701,-2711.152306,26,4.42436,0.40634,0.1245,0.3064
OG0007003,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.13907,-8554.573463,26,3.22151,0.1789,0.1714,0.9583
OG0011537,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.77975,-5496.150813,26,1.69317,0.40326,0.4318,1.0707
OG0012622,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9782,-1264.398498,26,2.42393,0.45713,0.2401,0.5252
OG0014031,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.28392,-4710.365532,26,2.45362,0.18759,0.0438,0.2335
OG0010289,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.39941,-2717.067778,26,2.13066,0.39928,0.3282,0.822
OG0013918,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5009,-3139.291028,26,5.49992,0.24655,0.0869,0.3524
OG0011003,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43974,-6695.792856,26,4.38044,0.19131,0.0649,0.3395
OG0009463,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.90394,-2010.925078,26,3.60833,0.07126,0.0908,1.2746
OG0005493,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.09779,-6794.158901,26,3.16908,0.11962,0.1286,1.075
OG0007074,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76843,-6963.583988,26,2.63456,0.0871,0.0673,0.7727
OG0013857,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.15465,-10328.643399,26,2.12866,0.11796,0.1499,1.271
OG0006369,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71301,-3509.528088,26,3.05557,0.10698,0.0731,0.6828
OG0011391,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49917,-2872.096046,26,3.92663,0.21889,0.0857,0.3916
OG0007800,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52428,-2283.045296,26,2.08111,0.08798,0.0483,0.5485
OG0009285,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.80145,-3822.752183,26,4.69489,0.33939,0.1663,0.49
OG0010550,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.75184,-5930.167591,26,3.4788,0.50111,0.1987,0.3965
OG0009988,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63256,-5765.023948,26,4.28535,0.24214,0.1098,0.4535
OG0010538,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.26442,-2933.924201,26,2.83354,0.19158,0.1983,1.0352
OG0012330,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.24339,-4801.277601,26,1.4977,0.57018,0.3545,0.6217
OG0006701,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.28038,-2878.966238,26,3.28135,0.05942,0.0202,0.34
OG0006826,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.60346,-1296.845149,26,3.73291,0.2975,0.1165,0.3915
OG0012706,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.08446,-1384.803635,26,3.05336,0.25282,0.1917,0.7581
OG0005527,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.31635,-2890.781945,26,4.76058,0.0252,0.0091,0.3599
OG0013280,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68396,-1067.450226,26,1.59912,0.21742,0.1192,0.5484
OG0008261,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.21427,-4858.072648,26,1.54819,0.10971,0.1404,1.2798
OG0007142,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.41749,-6634.471666,26,3.10534,0.57788,0.3918,0.678
OG0010940,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.20066,-2526.879354,26,2.89099,0.4072,0.2884,0.7082
OG0005722,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49664,-1924.706986,26,3.40532,0.05262,0.0466,0.8862
OG0013756,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.81381,-4546.417117,26,3.51012,0.19306,0.3317,1.7183
OG0010678,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49412,-2995.224561,26,1.91655,0.14224,0.0695,0.4883
OG0009768,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.31787,-1380.055354,26,3.08422,0.09588,0.031,0.3234
OG0014060,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50163,-2500.593884,26,4.49845,0.21377,0.0841,0.3935
OG0005370,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37543,-1320.360693,26,5.37906,0.10362,0.0382,0.3688
OG0006968,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67776,-5101.906956,26,2.46413,0.23532,0.1223,0.5197
OG0009027,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.60854,-7739.137776,26,2.27666,0.4893,0.4146,0.8473
OG0010885,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.555,-5005.705111,26,1.95387,0.2269,0.277,1.2208
OG0011848,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.55904,-3763.887283,26,2.86519,0.68022,0.4591,0.675
OG0009102,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54884,-3690.009961,26,3.5692,0.20329,0.0875,0.4302
OG0010891,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.22996,-6352.293064,26,2.58678,0.40859,0.2965,0.7258
OG0005822,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67125,-4161.673066,26,2.11908,0.20103,0.113,0.5621
OG0007697,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.36561,-4488.166726,26,2.7397,0.44172,0.3429,0.7764
OG0007585,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68974,-6703.661844,26,1.62342,0.26362,0.1432,0.5433
OG0011389,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.36491,-4705.399283,26,1.89555,0.16792,0.0555,0.3304
OG0005295,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.73719,-2685.619664,26,2.29573,0.27002,0.3436,1.2727
OG0006372,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62912,-2522.894745,26,2.63479,0.17478,0.0926,0.5298
OG0005215,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59066,-3990.895719,26,4.66917,0.27335,0.1115,0.4078
OG0006953,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46627,-3274.370526,26,2.78048,0.00915,0.005,0.5514
OG0010571,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37083,-2533.323712,26,4.06472,0.12894,0.0428,0.3321
OG0014014,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.73495,-14413.349177,26,3.89111,0.27748,0.1388,0.5002
OG0010471,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.78375,-2919.920582,26,3.79244,0.05731,0.0565,0.9862
OG0010675,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64321,-4220.193809,26,2.15316,0.17398,0.0951,0.5469
OG0013742,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59385,-3108.924867,26,3.58841,0.35037,0.1288,0.3675
OG0006964,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.85934,-4001.284758,26,3.82076,0.61789,0.245,0.3966
OG0006639,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59973,-5348.759463,26,3.89684,0.22151,0.1001,0.4519
OG0005440,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.09849,-1504.169283,26,4.29266,0.12515,0.1191,0.9516
OG0010724,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61325,-5831.284404,26,3.02574,0.19672,0.0964,0.4902
OG0012693,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.90517,-9547.863201,26,3.21527,0.09131,0.0786,0.8611
OG0009650,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.96268,-4307.891363,26,2.89072,0.62248,0.2766,0.4443
OG0009040,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.82573,-1607.4071,26,4.11215,0.12272,0.094,0.7661
OG0007097,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.88184,-1774.254391,26,1.21875,0.36749,0.2087,0.568
OG0006949,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.14118,-7755.875442,26,2.59749,0.18018,0.1702,0.9444
OG0012611,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.55706,-2723.114259,26,2.07427,0.61457,0.45,0.7322
OG0005281,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.50433,-2105.793107,26,2.41456,1.09334,0.5151,0.4711
OG0010371,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.35737,-2578.504362,26,3.47238,0.18351,0.0475,0.259
OG0008066,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.89241,-1737.234883,26,3.58524,0.70064,0.2658,0.3794
OG0013153,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54408,-4908.918383,26,2.22285,0.15752,0.0771,0.4897
OG0013782,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.26105,-2884.476409,26,2.12936,0.3343,0.2794,0.8357
OG0005296,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.37508,-5933.853885,26,3.08884,0.09338,0.1377,1.4747
OG0007563,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54977,-7076.933351,26,3.62751,0.24005,0.0993,0.4135
OG0012109,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.90506,-4855.965167,26,3.07588,0.56952,0.2526,0.4436
OG0005959,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59715,-3260.045002,26,4.45894,0.25053,0.1121,0.4474
OG0007184,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.79341,-13643.933937,26,2.66561,0.17497,0.1153,0.6587
OG0013761,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.70543,-3943.827956,26,3.56868,0.24924,0.3352,1.345
OG0007113,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55304,-3249.051756,26,2.78993,0.20046,0.0875,0.4367
OG0008832,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.13934,-5844.777424,26,2.67964,0.52952,0.3061,0.5781
OG0011417,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.47307,-7454.099887,26,3.02783,0.15043,0.0647,0.4304
OG0010607,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64222,-2274.875039,26,2.66351,0.28397,0.1369,0.4822
OG0008551,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68055,-6194.105463,26,3.7679,0.23028,0.1188,0.5159
OG0006172,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.73595,-2735.490407,26,3.19014,0.29305,0.1475,0.5035
OG0007334,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.94112,-2668.480337,26,2.79706,0.38029,0.2178,0.5726
OG0013348,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64801,-1534.105453,26,2.28493,0.19651,0.1091,0.5553
OG0008348,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.72194,-9998.589929,26,4.10678,0.26212,0.1337,0.51
OG0011908,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.42427,-715.97602,26,3.38276,0.29952,0.0834,0.2785
OG0013219,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.38892,-1002.459497,26,4.23478,0.09758,0.0368,0.3772
OG0007114,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.80904,-3948.055382,26,4.11627,0.50946,0.2135,0.419
OG0010060,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.69365,-5154.283097,26,2.24404,0.45556,0.4232,0.929
OG0010676,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.33784,-2246.561888,26,3.00626,0.14397,0.0405,0.2814
OG0007798,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.66201,-7027.200111,26,2.70586,0.13226,0.0793,0.5997
OG0007175,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.60943,-7943.891217,26,3.02626,0.13074,0.0722,0.5525
OG0005696,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.43262,-4563.802961,26,2.81483,0.4369,0.3599,0.8238
OG0007841,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.36747,-2300.728519,26,3.46335,0.1646,0.0517,0.3139
OG0012505,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.47355,-3276.350215,26,3.74491,0.12021,0.0499,0.4148
OG0014110,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.0952,-2922.69448,26,1.62039,0.24635,0.4345,1.7639
OG0007294,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49491,-2379.249259,26,5.56885,0.24744,0.0863,0.3488
OG0013724,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9217,-3842.868176,26,3.11315,0.44747,0.2262,0.5055
OG0011896,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9424,-3077.917032,26,4.43283,0.29322,0.1804,0.6153
OG0008857,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.24057,-2849.258491,26,2.79847,0.07064,0.1124,1.5911
OG0014053,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.40517,-8142.813772,26,3.8558,0.08847,0.0368,0.4165
OG0013128,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,3.96921,-1360.835246,26,2.70851,0.21879,0.7063,3.2284
OG0007847,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.35159,-2382.286106,26,2.77378,0.10791,0.0363,0.3361
OG0006242,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.75167,-3433.624548,26,2.73844,0.18003,0.113,0.6276
OG0009155,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.29826,-5148.413357,26,3.48798,0.12359,0.0362,0.2926
OG0010680,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64071,-2108.363175,26,3.08017,0.39691,0.147,0.3704
OG0006139,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59748,-8812.078931,26,2.82443,0.22357,0.1086,0.4859
OG0007826,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.26944,-1970.962222,26,4.26917,0.02154,0.0073,0.3402
OG0006905,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9608,-4920.629976,26,3.00804,0.28796,0.1837,0.6381
OG0006090,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.82689,-3775.942091,26,2.17504,0.10629,0.0881,0.8288
OG0008743,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43328,-4764.952348,26,2.53572,0.10631,0.0479,0.4503
OG0007890,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.13976,-1167.275507,26,1.58473,0.24964,0.2197,0.8799
OG0009038,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.01319,-4738.792272,26,2.42176,0.12481,0.1188,0.9517
OG0013846,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.27518,-13100.786498,26,3.14991,0.16322,0.1833,1.1232
OG0008781,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.09544,-3867.209207,26,2.57319,0.38098,0.2486,0.6524
OG0011527,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.286,-1822.209171,26,3.15628,0.41218,0.3014,0.7313
OG0006051,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.6443,-2383.184193,26,3.04322,0.3196,0.1398,0.4373
OG0011367,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.83526,-5040.414185,26,3.0254,0.42195,0.1998,0.4734
OG0008880,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.73156,-5961.138007,26,2.14785,0.37127,0.1744,0.4696
OG0008605,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46632,-1611.982788,26,2.53256,0.12713,0.06,0.4716
OG0005477,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50983,-2505.708056,26,3.82312,0.26998,0.0996,0.3688
OG0006737,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.87898,-4088.594368,26,3.69774,0.20667,0.1383,0.6693
OG0012810,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,8.6497,-5275.809557,26,3.19707,0.34152,1.8438,5.3988
OG0013300,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45387,-1729.045063,26,3.27805,0.04141,0.0203,0.4896
OG0013667,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.93787,-4607.70508,26,1.9305,0.2312,0.1678,0.7259
OG0013405,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.99287,-5370.906391,26,1.97159,0.28259,0.4326,1.5308
OG0010976,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.00957,-4647.473534,26,3.37647,0.28768,0.2009,0.6984
OG0005747,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.96299,-2855.165986,26,2.90993,0.18744,0.1757,0.9373
OG0005355,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5962,-805.925459,26,5.61762,0.32015,0.1201,0.3752
OG0013853,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.81203,-5890.814878,26,1.8702,0.13991,0.1088,0.7774
OG0010136,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45123,-1300.822507,26,3.01486,0.14141,0.054,0.382
OG0011610,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50393,-2423.234025,26,3.70113,0.20058,0.0796,0.3966
OG0007747,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.74791,-11841.833937,26,2.83939,0.33362,0.1591,0.4769
OG0006194,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68064,-2999.236771,26,1.81311,0.08744,0.0687,0.7861
OG0011536,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.63832,-5479.754704,26,2.58437,0.51022,0.4362,0.8548
OG0009970,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48167,-2010.753312,26,3.27995,0.16397,0.0687,0.4191
OG0008029,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45024,-2432.511578,26,3.16273,0.12994,0.0546,0.42
OG0011949,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.80682,-3971.38565,26,3.38341,0.17116,0.3283,1.918
OG0005453,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.85297,-8849.394051,26,2.73461,0.39741,0.4358,1.0965
OG0012960,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.11343,-31185.806273,26,3.35156,0.15822,0.1486,0.9393
OG0005499,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.323,-521.333113,26,3.48575,0.0001,0.0,0.3852
OG0012460,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.18987,-1509.974607,26,2.80688,0.27513,0.2314,0.8409
OG0010453,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.47265,-7070.601098,26,3.84499,0.25041,0.0876,0.35
OG0007128,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55869,-3413.003705,26,3.51363,0.23782,0.096,0.4037
OG0010961,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.47137,-6596.518601,26,4.03045,0.17085,0.0667,0.3904
OG0008722,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.22652,-407.310523,26,2.48364,0.04429,0.0112,0.2535
OG0011592,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.79204,-1454.985191,26,1.20547,0.26704,0.1589,0.5952
OG0012255,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51295,-5118.653236,26,4.75395,0.19462,0.08,0.4111
OG0011440,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5756,-5404.311603,26,2.41744,0.14409,0.0762,0.5285
OG0012831,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.7465,-3519.713102,26,2.56368,0.09092,0.07,0.7704
OG0005544,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.33619,-7256.268043,26,2.06157,0.11258,0.1669,1.4827
OG0005101,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.85909,-2467.223637,26,3.42443,0.29923,0.1715,0.5732
OG0006113,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43391,-4273.129314,26,3.29,0.10789,0.0443,0.4103
OG0014044,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.98115,-2643.963175,26,3.90495,0.35522,0.2131,0.5999
OG0005191,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.66216,-9088.018608,26,2.26345,0.12694,0.2296,1.8087
OG0011481,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.15246,-1734.76558,26,1.8596,0.52796,0.5983,1.1332
OG0008863,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.00142,-2693.397112,26,1.89103,0.21803,0.1717,0.7877
OG0010657,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.74248,-10220.99127,26,3.51886,0.34982,0.1674,0.4784
OG0008911,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55013,-4476.217763,26,3.16651,0.15317,0.0724,0.4728
OG0006729,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71527,-5555.948568,26,1.89289,0.2143,0.1212,0.5656
OG0009406,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.13164,-5444.456093,26,2.59499,0.18679,0.1891,1.0126
OG0013255,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64373,-8502.886965,26,3.70419,0.27847,0.1293,0.4644
OG0008661,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.26124,-1999.315732,26,3.13935,0.12324,0.1488,1.2074
OG0012260,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62296,-1601.757359,26,5.11973,0.25653,0.1123,0.4377
OG0006689,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.87069,-3901.547527,26,2.99295,0.47262,0.2255,0.4772
OG0006837,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.60368,-2101.428571,26,3.40044,0.20361,0.0947,0.465
OG0011741,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.27193,-2126.12198,26,2.75415,0.38824,0.2935,0.7559
OG0005315,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45509,-8349.881018,26,4.07452,0.20374,0.0755,0.3704
OG0011624,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.60008,-5243.559117,26,2.02379,0.5463,0.4462,0.8167
OG0010352,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46043,-1093.125446,26,2.88713,0.2492,0.0892,0.3578
OG0011768,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.27765,-2883.08607,26,2.96734,0.45064,0.3244,0.7197
OG0006188,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.6005,-7615.391406,26,2.75681,0.15731,0.0848,0.539
OG0009218,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.04265,-11045.367919,26,3.04213,0.13004,0.1436,1.1041
OG0007565,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.86433,-7089.938256,26,2.62613,0.4583,0.2175,0.4746
OG0008374,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.98242,-4760.050332,26,2.93215,0.29591,0.1945,0.6572
OG0010083,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52247,-5399.166825,26,4.05113,0.29328,0.1053,0.3591
OG0007272,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.64045,-13371.706046,26,3.00466,0.54264,0.4438,0.8179
OG0007527,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.36047,-2501.236196,26,2.75876,0.30663,0.0761,0.2481
OG0009212,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.93,-3498.78052,26,3.19263,0.1633,0.1435,0.8788
OG0010217,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.4211,-2221.508593,26,1.92768,0.06402,0.0317,0.4948
OG0008027,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50605,-3159.151071,26,3.05833,0.13425,0.0644,0.4799
OG0007721,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.00689,-1720.048044,26,3.32141,0.35397,0.217,0.6131
OG0011860,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.07099,-1834.587564,26,3.25894,0.42662,0.2628,0.6159
OG0008325,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.94576,-19038.694195,26,3.28606,0.56221,0.2668,0.4745
OG0007308,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5755,-1909.748232,26,2.78514,0.41084,0.1425,0.3468
OG0007394,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.39424,-6311.212406,26,4.32323,0.07513,0.0287,0.3824
OG0008854,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71901,-2806.214474,26,3.45709,0.27961,0.1432,0.5122
OG0009341,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.19744,-6131.749342,26,2.54225,0.13567,0.1676,1.2352
OG0010740,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61148,-4849.830431,26,3.42372,0.36734,0.1492,0.4062
OG0009916,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.86266,-8211.713878,26,2.66416,0.18373,0.1306,0.7107
OG0008247,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.08956,-6465.01074,26,1.98584,0.35014,0.4711,1.3455
OG0013150,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.34231,-2157.954675,26,4.51321,0.09487,0.0285,0.3005
OG0008795,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.07548,-3453.92722,26,2.05766,0.28568,0.212,0.742
